remitente v (relacionado  ID);Detalle
b148986d-ae03-8f09-4d78-59d5b7fbc203;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO  DEL 2018. LOURDES YESICA CARLOS QUISPE.
bb415e94-8d26-fbb1-80b5-583dffe1e85e;REMITE MODIFICACION DE LA LISTA  DE BENEFICIARIOS  DEL PROYECTO  DE EDUCACION.
93c6793c-c05d-d35e-2357-5728e1a3e5ca;SOLICITA  PASANTIA AL  VALLE SAGRADO DE LOS  INCAS.
4c9b1da3-f620-e62a-c3b8-55a469c12e38;SOLICITA  APOYO  CON PREMIOS  PARA  EL LXXXVIII  ANIVERSARIO  DE LA COMUNIDAD  CAMPESINA  DE CHILLQUE.
e520f7d0-7887-261c-5985-5af3cf41096b;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO A  DICIEMBRE  DEL 2018.  JACKELINE R.  SULLA LAROTA.
c8dcbe51-a7b6-2a10-ed6c-573a6f3ada11;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MAYO DEL 2017. EDWIN EMETERIO  CCORAHUA  CHILO.
fe710278-dfca-d928-9c60-56e2025742bf;NOMBRA   PADRINO  GENERAL DE  XII  FERIA  INTERCOMUNAL AGROPECUARIA, AGROINDUSTRIAL, ARTESANAL Y COMERCIAL  Y  IX  EXPO FERIA ACHAHUI  2016. LLEVARSE  A CABO LOS DIAS  04 Y 05 DE ABRIL DEL PRESENTE A•O.
415bd569-ce57-a5a7-d705-57463d6d2b89;NOMBRA PADRINO  DE  PREMIOS  Y  EST÷MULOS  PARA LOS  PARTICIPANTES DE LA I  FERIA  INTERCOMUNAL  Y  II   COMUNAL  PIRHUAYANI  2016.  LLEVARSE  A CABO LOS D÷AS 10 Y 11  DE JUNIO  DEL PRESENTE A•O, EN  CAMPO FERIAL NUEVO AMANECER.
5da7fe3d-c09e-38b0-1d06-5c3fc2548ec4;INFORMA  SOBRE  CONTINUIDAD  DEL EQUIPO  DE SOPORTE CONVENIO MARCO,  HASTA EL 15 DE FEBRERO DEL PRESENTE.
7272d675-647a-9c2d-2f56-5747634e56cb;SOLICITA APOYO CON DONACION  DE  MADERA  EN DESUSO,  PARA  LE•A DE COCINA.
e7041a18-287a-f3b6-d433-59829bd327d2; SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  MARZO, ABRIL, MAYO, JUNIO  Y JULIO  DEL 2017.  JORDIN J.  OLAECHEA  HUILLCA. 
4e9659d6-677c-691f-2717-5949eeca89f3;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  AGOSTO  A DICIEMBRE DEL 2019. LUCERO HUANQUI  MERMA.
90aa50aa-9877-5466-4465-5564955db14b;SOLICITA  REEMBOLSO DE  BECA DE ESTUDIOS CORRESPONDIENTE A MES  DE MAYO  2016. JAMES WILLIAM  CCAPA SAICO.
b896a406-3126-fd25-a40f-56d8b8d9e3b5;PRESENTA  REQUERIMIENTO DE  MENAJERIA, QUE SE NECESITA  CON URGENCIA PARA EL COMEDOR DE LA  INSTITUCION EDUCATIVA. ADJUNTA REQUERIMIENTO.
897f62db-1dc2-c5da-78f3-55c7dd3d8825;SOLICITA Y REITERA  LA  TRANSFERENCIA DE PRESUPUESTO PARA LA EJECUCION  DE PROYECTOS  PRIORIZADOS  DEL  X, XI   Y  XII  APORTE  CM.
408ca807-e668-9ae7-9dcb-55a5381e2475;SOLICITA PAGO DE STUDIO BECARIO DAVID SAICO HUARCA
d3026712-03db-5842-6b2e-564ea2247c6e;SOLICITA   ELABORACION DE PROYECTO DE ADQUISICION DE  02  VACAS 0 15 OVEJAS PARA LOS 98  BENEFICIARIOS  DE LA ASOCIACION.
897f62db-1dc2-c5da-78f3-55c7dd3d8825;INVITA  Y SOLICITA PREMIOS  PARA  LA PROMOCION DE LA  III  FERIA  NACIONAL  XIII  FERIA REGIONAL  XXIXX  AGROPECUARIA, ARTESANAL Y  COMERCIAL,ÔPATRON  SAN ISIDRO  LABRADOR - PICHIGUA  2016.QUE SE LLEAVARA  A CABO DE 13 AL  16 DE MAYO DEL PRESENTE A•O, EN EL CAMPO FERIAL DEL DISTRITO.
c47d5b36-b6f7-c5e3-3bf5-55a81e31240b;SOLICITA  REUNION CON GERENCIA PARA TRATAR SOBRE LOS COMPROMISOS  PENDIENTES.
bf571fec-ce2b-b951-ba49-55a463b97ca6;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE MAYO, JUNIO  Y JULIO  DEL 2019. ALY REYNALDO  HUISA  CHANCAYAURI.
e988114f-8543-859c-c61c-55f0a5951dcc;BECA LAURA GLADYS CARLOS µLVAREZ SETIEMBRE 2015
5da7fe3d-c09e-38b0-1d06-5c3fc2548ec4;SOLICITA SALDOS DE LOS  APORTES DE CONVENIO MARCO  DE LA COMUNIDAD DE CHA•I, TOTORAJA BAJA  Y TAHUAPALCCA.
7dd2ad03-ab67-35c5-4b17-568d3c7e33d5;"INVITA A PARTICIPAR EN LA ""EXPO REYES  ESPINAR  2018"". LLEVARSE A CABO  DEL 03  AL  09 DE ENERO DEL  2018."
d81f2faa-ba1c-ba90-7a3d-556495d6b657;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  NOVIEMBRE  DEL 2018.  RAQUEL KARINA CACERES UMASI.
a08c9961-eacc-0fd7-04ca-568c88cfa2c4;YLDEFONSO CUTI CCAPA. DE COMUNIDAD DE CAMPESINA DE ALTO HUANCANE SECTOR PACCPACO. SOLICITA MANTENIMIENTO DE AREA  AFECTADA . MANIFIESTA QUE  SU TERRENO  SE ENCUENTRA CONSIDERABLEMENTE CON LODO PROCEDENTE DE FILTRACION DE AGUA DE RELAVE. POR ELLO SOLICITA PRONTA INTERVENCION
c3d8af4d-17e7-b417-534c-598df91d49a4;SOLICITA UNA REUNION PARA TRATAR SOBRE TRANSPORTE DE MINERAL, DEBIDO A QUE LA COMUNIDAD CUENTA CON UNA EMPRESA DE TRASNPORTES. 
55b044d0-1778-9b39-5438-58bf35a42d63;REMITE  PARTE DE  ASISTENCIA MES DE JULIO  DEL 2017  CORRESPONDIENTE  AL PERSONAL DOCENTE  Y  ADMINISTRATIVO  CONTRATATDO POR LA COMPA•IA.
b88d4c22-8de2-14f5-6a3a-590a6a30650c;SOLICITA  APOYO CON  DONACION DE  LE•A  PARA  EL  ANIVERSARIO DE LA COMUNIDAD.
44395311-9437-304a-97c9-55ddcf05d3a5;REITERA PEDIDO DE SOLUCI‡N A POLVO EN LA CARRETERA DESDE IMATA KM 95 A 96, COMO YENDO A ESPINAR.  PIDEN EXIGIR A PEDRO BOUBY SAC CUMPLA CON SUS COMPROMISOS ANTE PETICIONES PRESENTADAS ANTERIORMENTE.  INDIC‡ SER PROPIETARIO Y NO COMUNERO
173d113b-0d91-7d1d-dd6b-5758902565b7;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE NOVIEMBRE DEL 2018.  JOHN ALBERTO KANA QUISPE.
ea0c530a-cdd1-6f79-157e-577b003d41c4;SOLICITA  APOYO CON DONACION DE MATERIALES USADOS  COMO:  GEOMEMBRANAS Y   TUBERIAS  PBC.
7030fd63-7bd8-dd9a-7a59-5b22bfd4793c;SOLICITA APOYO ECONOMICO  PARA   TRATAMIENTO DE  SU SALUD.
9c90e8e6-fdd6-fabb-50c8-57858c6cf98a;"CAMBIO Y APROBACION DE  CAMBIO  DEL  PROYECTO   DEL VIII  Y IX  APORTE CONVENIO MARCO.  DE ADQUISICION  DE TRACTOR AGRICOLA SE CAMBIO POR UNANIMIDAD  AL PROYECTO ""ADQUISICION   DE LLAMAS  KARA  Y CHAKU"". "
21067023-162a-f3f3-c9da-556495144ac8;SOLICITA  VISITA TECNIA PARA UN GRUPO DE 30 PERSONAS EN LAS INSTACIONES DE LA EMPRESA
ee0d0afd-3443-3876-140f-561d5b0468cf;SOLICITA  APOYO ECONOMICO O VIVERES  PARA  FRIAJE.
d496e0b3-c12a-9498-d9c1-558cb96980b7;SOLICITA DONACI‡N DE MALLAS DE 2DO USO
8a40e584-4b90-f7b7-d5d5-5c3d4df7604c;SOLICITA APOYO PARA EL CAMPEONATO VERANO 2019 - FREDERMICE.
480e408b-74ad-10bb-089b-5d8a5294f00f;SOLICITA REMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  AGOSTO DEL 2019. ELVIS C.   CARLOS ACHIRI
b896a406-3126-fd25-a40f-56d8b8d9e3b5;SOLICITA  PRESUPUESTO  PARA CELEBRACIONES POR EL  DIA   DEL  ESTUDIANTE.
23083fe0-62f5-9997-6a4a-55d3a2c7a27c;SOLICITA REEMBOLSO DE BECA
997efef3-5f02-b8ce-4a38-58c1ed4493e5;SOLICITA FINANCIAMIENTO  ECONOMICO PARA  XIII FERIA GANADERA COMUNAL  AGROPECUARIA, ARTESANAL DE  EXPOSICION  Y COMERCIAL HUANCANE  BAJO -2017.  LLEVARSE  A CABO LOS  DIAS  05  Y 06 DE  MAYO DEL PRESENTE A•O.
d3dbeaa4-64c4-7719-e169-574f68155ddc;SOLICITA  APOYO CON PREMIOS PARA LA V  FERIA AGROPECUARIA  DE EXPOSICION  Y COMERCIAL TACRARA 2016. LLEVARSE A CABO LOS DIAS 19, 20  Y 21  DE JUNIO DEL PRESENTE A•O, EN CANPO FERIAL CRUZ PATA.
1de2648c-2f4d-c6ba-7aee-5876aac821c5;"HACE DE  CONOCIMIENTO EL ACUERDO DE LA  ASAMBLEA,  QUE  LA EMPRESA EJECUTORA DE TODOS LOS  PROYECTOS DE LA COMUNIDAD, SERA  LA EMPRESA MYSER SA.  ASI MISMO SOLICITA ENTREGA DE PLANOS, ESPECIFICACIONES TECNICAS, METRADOS  Y TDR DE LA OBRA "" CONSTRUCCION DE MINI COMPLEJO DEPORTIVO EN VILLA ALTO HUARCA - ZONA SUR"" PARA  INICIO DE EJECUCION."
d7bd0c29-0efb-1e74-33f2-5c2bf68e300a;SOLICITA  APOYO POR EL DIA DE LA  MADRE.
61cba832-a63a-cafb-3c57-55fad19a02f1;"REMITE EXPEDIENTE TECNICO  DE ""CONSTRUCCION  DE LA PLAZA  VILLA  ALTO HUARCA  ZONA  NORTE"". "
ee0d0afd-3443-3876-140f-561d5b0468cf;SOLICITA A GCIA GRAL, INSTALACI‡N MESA DE DIµLOGO 14 OCT 9:00 A.M. EN EL CREE, REFERENTE A TRACTOREO, SEMBRIO DE PASTOS PARA EL GANADO, REEMBOLSO GASTOS X ANIVERSARIO, TRATO DIRECTO, REPOSICION DE AGUAS, MORTANDAD ANIMALES, CONTAMINACI‡N AIRE, ASUNTOS LABORALES, EMPRESA CONTRATISTA HUINI SAC
1de2648c-2f4d-c6ba-7aee-5876aac821c5;REMITE  AGENDAS  A TRATAR  EN LA MESA AMPLIADA  DEL DIA JUEVES   18  DE ENERO DEL  2018. EN ATENCION AL CONVENIO DE COOPERACION.
4d59091e-59ba-43f9-6332-55a46941049d;SOLICITA PAGO DE ESTUDIO BECARIO DONAL CHACCA KANA-JUNIO
e0545399-e280-4ca4-5938-56d6130766a7;"HACE LLEGAR DOCUMENTACION PERTINENTE  PARA INCORPORAR  EN EL CONVENIO  DE TRANSFERENCIA PRESUPUESTAL PARA LA FORMULACION  DEL  PROYECTO  ""MEJORAMIENTO  Y AMPLIACION  DE LA COBERTURA  DE PASTOS ALTO ANDINOS EN LAS PROVINCIAS  DE ESPINAR  CHUMBIVILCAS  DE LA REGION  CUSCO""."
8c78f552-d3c6-b80a-f02f-55649563b52f;SOLICITAN CAMBIO DE SEMILLA DE AVENA 70% DE VARIEDAD TYCO Y 30% URANO X TENER BUENOS RESULTADOS EN EL 2014, INDICAN QUE S‡LO ESTABA CONSIDERADA LA VARIEDAD TYCO EN EL PROY PROGRAMA DE DESS AGROPECUARIO
ab95a373-251d-207f-512d-55c248f5277d;SOLICITA EXPLICACION  DE DA•O  CAUSADO  EN LAS  TUBERIAS  DE LOS PROYECTOS  DE AGUA  ENTUBADA PEDREGAL CHACATAPI Y ROMANOMAYO  DEL SECTOR NUEVA  ESPERANZA  Y POR QUE NO SE REALIZO LA CONSULTA PREVIA. PARA LO CUAL SOLICITA RESPUESTA PARA DIA 29 DE JUNIO DEL PRESENTE.
78b279c8-f7f8-02e5-c8c5-5af12a4d9abf;NOMBRA  PADRINO DE PREMIOS  Y ESTIMULOS, DE LA  III FERIA COMUNAL AGROPECUARIA - PIRHUAYANI  2018. LLEVARSE LOS  DIAS 25  Y 26 DE MAYO DEL PRESENTE A•O.
897f62db-1dc2-c5da-78f3-55c7dd3d8825;"SOLICITA TRANSFERENCIA DE PRESUPUESTO DE ACUERDO A LOS TERMINOS DE REFERENCIA APROBADO POR COMITE DE  GESTION DE CONVENIO MARCO.  PROYECTO  ""CONSTRUCCION DE LA REPRESA KELLHUACOCHA - PICHIGUA - ESPINAR - CUSCO""."
55b044d0-1778-9b39-5438-58bf35a42d63;"SOLICITA  CUMPLIMIENTO DE COMPROMISOS  ASUMIDOS  CON LA  I.E.  INTEGRADO  VILLA  ALTO HUARCA .  PARA  LO CUAL  ADJUNTA PERFILES  DE PROYECTOS.
"
707104b4-79cf-f588-7f2d-565621871631;SOLICITA  REUNION URGENTE  SOBRE LOS  SUPUESTOS  DA•OS  Y PERJUICIOS  DEL ACCIDENTE  DE TRANSITO OCURRIDO A SU PERSONA.
9fa86be3-128e-1f02-764b-58a23678d259;SOLICITA  CONVENIO  PARA ADQUISICION DE UN ARADO  Y UNA RASTRA PARA MAQUINARIA AGRICOLA.
7fa58f56-1d18-81f2-d08f-5c4126a50a53;REMITE  RELACION DE POSTULANTES  PARA EL PERSONAL DE ANTAPACCAY DE LA COMUNIDAD DE HUINI COROCCOHUAYCO.
57e7760b-68b6-af3c-95da-5a14d563cc50;SOLICITA  REUNION PARA TRATAR PUNTOS IMPORTANTES CON LA ASOCIACION  DE PRODUCTORES AGROPECUARIOS DE LA UNION  DEL SECTOR LLANQUENE. PARA EL DIA 12 DE FEBRERO DEL PRESENTE.
408ca807-e668-9ae7-9dcb-55a5381e2475;SOLICITA   APOYO ECONOMICO  POR LA SUMA DE  CUATRO MIL  NUEVOS SOLES, POR CONCEPTO DE  CERCADO DE MALLA  EN  PROYECTO COROCCOHUAYCO INDICA QUE NO SE CUMPLIO EL APOYO EN ALIMENTOS QUE PETICIONO ANTERIORMENTE.
61cba832-a63a-cafb-3c57-55fad19a02f1;"REMITE  INFORME TECNICO  FINAL DEL PROYECTO ""MEJORAMIENTO DE LAS LETRINAS COMUNALES  Y DE LAS  INSTITUCIONES EDUCATIVAS  DEL AREA  DE INFLUENCIA  DIRECTA  DE  ANTAPACCAY""."
32884459-ecf2-c648-bc7b-5580948a105f;SOLICITA DONACION DE  5  CA•ONES DE MULTIMEDIA,  COMO  REFERENCIA JORNADA ESCOLAR COMPLETA.
54e029f7-caea-8e8a-45f7-55aac9739731;SOLICITA  ESCLARECIMIENTO DE  HECHOS  Y ANULACION  DEL PERSONAL  PRESENTADO  DE LA COMUNIDAD   HUINI  COROCCOHUAYCO.   Y ASI MISMO PETICIONA RESTITUIR EL  CUPO  QUE  CORRESPONDE  A LA COMUNIDAD.
cf245de2-7612-5325-bbdb-5564957e4ed2;REMITE  RELACION DE  BENEFICIARIOS DE PROYECTO DE OVINOS, EMPRENDEDORAS DE NEGOCIOS, EDUCACION  Y TERCERA EDAD.
c6f4c4cc-3182-d3a1-1e4b-5930b3ca156a;"REMITE INFORME FINAL ECONOMICO  DEL PROYECTO ""HAZ  REALIDAD  TU NEGOCIO - HUINIPAMPA -15 BENEFICIARIOS""."
39971df7-0f7a-859f-3f8d-58d2f16f1533;SOLICITA RETENCION DE PAGO  HASTA POR LA  SUMA DE S/ 11,000.00 N/S,  DEL  PAGO QUE SE  VIENE  EFECTUANDO A FAVOR DE LA  EMPRESA  ETUPESA S.A.  EMPRESA  DONDE EL SR.  ELBER  LUIS  PHOCCO  CHARCA,  ES ACCCIONISTA Y SU DEUDOR .   ASI MISMO PETICIONA  SUSPENSION DE  DE LABORES  DE TRANSPORTE.
58d31407-f78c-988f-381a-55a5885dbbcd;SOLICITA MADERA SUFICIENTE PARA PROYECTO CONSTRUCCION GRANJA AVICOLA
c0e8aaf6-cdf5-13a4-3caa-5d12f47b0f52;SOLICITA  RECONOCIMIENTO DE  ARTESANOS  SUMAC  TTICARIY  LAS  YAURE•ITAS DE  ESPINAR.
8794de3a-84c6-e5db-3c6d-55a454395532;SOLICITAN REUNION PARA ATENCI‡N Y COORDINACION DE USO DE SALDO DE PROYECTO DE CONVENIO MARCO
fe6508ba-bda8-ba6b-eadf-55808535d695;SOLICITA REUNION DE  URGENCIA, CON  COMUNIDADES DE HUISA,  HUISA CCOLLANA, HUARCA, MICRO CUENCA CA•IPIA, ALTO HUARCA  Y ANTACCOLLANA.  PARA EL DIA 26 DE ABRIL DEL PRESENTE A•O A HORAS  10:00 AM  EN AUDITORIUM  DE LA MUNICIPALIDAD PROVINCIAL  DE ESPINA.
bb45fea3-14f1-8633-13b9-55f99df2504c;SOLICITA REMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE OCTUBRE DEL PRESENTE A•O. HUGO ARMANDO CUTI MAGA•O.
37927f61-d77b-9147-1558-5a39ae31b3d2;SOLICITA  APOYO PARA EL  ENCUENTRO REGIONAL DE  JOVENES LIDERES.
9ff1c472-fd19-c8f4-dbee-589b8edbad66;SOLICITA  APOYO CON DONACION  DE  CANASTAS  DE VIVERES  PARA LAS  MADRES  DE LA COMUNIDAD.  ACTIVIDAD  LLEVARSE A CABO EL DIA 13 DE  MAYO DEL PRESENTE.
61cba832-a63a-cafb-3c57-55fad19a02f1;"REMITE INFORME  FINAL TECNICO DEL PROYECTO ""FORTALECIMIENTO DE CAPACIDADES DE LOS   JOVENES DE  ALTO HUARCA  PARA  LA OBTENCION  DE LICENCIA  DE CONDUCIR  EN LAS  CATEGORIAS AI, AIIA, AIIB, AIIIB  Y  AIIIC -  PRIMERA  ETAPA""."
16b0fc81-231a-bc55-28d4-5b613d902a6b;SOLICITA  APOYO POR  ENCONTRARSE MAL DE SALUD.
bb45fea3-14f1-8633-13b9-55f99df2504c;SOLICITA REEMBOLSO DE  BECA DE ESTUDIOS, CORRESPONDIENTE  A MES DE JUNIO DEL  2016. HUGO ARMANDO CUTI  MAGA•O.
7ff3032d-0943-f6ad-6337-5ac6daea8711;SOLICITA EJECUCION DE VIVIENDA SALUDABLE Y EAGUA ETUBADA EN EL LUGAR DENOMINADO PHACHA
96d2df13-cdf6-6c64-3a1d-5bc90f58353d;SOLICITA  COPIA  SIMPLE DE CHEQUES ENTREGADOS A SU TUTOR DESDE EL A•O 2017 HASTA LA  FECHA.
eb94a623-ef5c-1001-0e1d-55f997291254;SOLICITA  JUGUETES  Y CHOCOLATADA.
fe6508ba-bda8-ba6b-eadf-55808535d695;"REMITE  OFICIO N¯ 221-MDC-2018  DONDE  SOLICITA DESEMBOLSO DE  FONDOS DEL  VI APORTE  DEL CONVENIO MARCO, PARA CONTINUACION  DE EJECUCION DEL PROYECTO "" CREACION DEL  CAMAL  COMUNAL  EN EL CENTRO POBLADO DE OSCCOLLO , CONDORMA - ESPINAR - CUSCO""."
e29994e2-18cb-78ff-d3bd-5a288a94200f;SOLICITA  APOYO PARA  FESTEJOS DEL DIA DE LA  MADRE.
751cb4c3-b1bd-2de1-efd4-55f9ee34891e;"SOLICITA  AMPLIACION   DE  LA OBRA PUENTE CARROZABLE  SAN JOSE, PARA   REALIZAR   TRABAJOS  DE  COMPLEMENTACION  CONSISTENTE EN LAS  SIGUIENTES  NECESIDADES:
- CONSTRUCCION DE GAVION 
- REFORZAMIENTO DE PUENTE  ACUEDUCTO  DE CANAL  VISTA ALEGRE 
- PUENTE  SOBRE EL CANAL VISTA  ALEGRE."
e52edcce-ed4c-5d46-642e-5768a5cbfda3;SOLICITA REEMBOLSO  DE BECA DE ESTUDIOS, CORRESPONDIENTE A MES DE  ABRIL  Y MAYO DEL 2016.  LURDES IHUE  RAMIREZ.
fcea068b-42ff-e350-5c6b-59408348de37;SOLICITA  03 JUEGOS DE  CAMISETAS,  MEDIAS  Y TRUZAS, PARA VARONES, DAMAS  Y CALICHINES, QUE VIENEN PARTICIPANDO EN EL CAMPEONATO  DE FUTBOL INTERCOMUNAL 2018.
76253e93-034a-c525-0cb3-5580a6f27382;"SOLICITA APOYO CON EQUIPOS.  02  TELEVISORES  DE 32"" , 02 COMPUTADORAS  DE SOBREMESA  Y CA•ON MULTIMEDIA (USADO O NUEVO)  PARA CEBA  PEDRO  RUIZA  GALLO AVANZADO PERIFERICO  SANTA  ROSA  ESPINAR."
6bb2541c-4a59-7e15-d7ed-556495c53223;SOLICITA REEMBOLSO DE  BECA DE MES DE  DICIEMBRE DEL 2015. GRACIANI PALLANI SAICO. 
cd393cca-8aaf-7b2f-6015-597132500ce7;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE OCTUBRE DEL 2017. YESICA  KANA MAMANI.
fe6508ba-bda8-ba6b-eadf-55808535d695;INVITA  A SESION ORDINARIA DE  COMITE  DE GESTION  DEL 8VO Y 9NO APORTE. QUE SE LLEVARA A CABO EL DIA MARTES 12 DE JULIO DEL  2016 , A HORAS 5:00 PM. EN AUDITORIO DE LA  MUNICIPALIDAD PROVINCIAL DE ESPINAR.
6129c56b-2e75-9b6a-5709-55c7e1eaa927;SOLICITA  PAGO POR SERVICIO DE  REGADIO DE CARRETERA  TRAMO  KM 27  -  KM 44.  CORRESPONDIENTE AL MES DE OCTUBRE DEL PRESENTE  A•O.
aa1717db-0334-04a2-d758-5b7f0eca3f28;SOLICITA  APOYO CON  350  SOMBREROS PARA EL II  TALLER  MACRO REGIONAL  DE  ACOMPA•ANTES  PEDADOGICOS  EIB. 
ea470d28-39d9-0980-8868-57609a1dd96e;SOLICITA REMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  MARZO, ABRIL, MAYO  Y  JUNIO  DEL  2017.  RUTH  ESTHER  SURCO RAMIREZ.
7fa58f56-1d18-81f2-d08f-5c4126a50a53;HACE DE CONOCIMIENTO EL INCUMPLIMIENTO DE PARALIZACION  DEL PROYECTO COROCCOHUAYCO E INDICA QUE PERSONAS EXTRA•AS  HAN ESTADO INGRESANDO AL  TERRITORIO COMUNAL.
1de2648c-2f4d-c6ba-7aee-5876aac821c5;SOLICITA  APOYO CON PERSONAL TECNICO, PARA EVALUACION DE CONDICIONES  DEL SUELO  PARA REPRESAMIENTO DE AGUA. Y PROPONER AL ENTE EJECUTOR LA  FORMULACION  Y EJECUCION DEL  PROYECTO.
b7681286-f892-bd91-e626-58e2d89dd7e7;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE JULIO DEL 2017. ERIKA  MENDOZA  CORDOVA.
efd998e1-da34-8f7b-daf0-5949db624233;NOMBRA  PADRINO GENERAL PARA LA FERIA GANADERA  COMUNAL DE OCORURO LLEVARSE LOS DIAS  21 Y 22 DE JUNIO  DEL PRESENTE A•O.
261f2ff6-88a4-5ed3-76ff-599e46294792;SOLICITA  DONACION DE MADERA EN DESUSO 
98534c89-b4a3-337a-b84e-586d8423d433;"NOMBRA   PADRINO  DEL  FESTIVAL  CARNAVALESCO ""TUPAY  TINTAYA  MARQUIRI  2017"". PARA HACER EFECTIVO LA PREMIACION.
  EVENTO QUE SE  REALIZARA  EL DIA  04  DE MARZO  DEL PRESENTE  A•O."
450ff309-6bf0-ce21-2e28-57689be93b19;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  AGOSTO DEL 2018. ROGELIO  YAURI QUISPE 
77c94e1c-e35b-3de4-9058-556495532950;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE AGOSTO DEL 2017. YOJAN  JAIME LLAVE CIPRIAN.
fe6508ba-bda8-ba6b-eadf-55808535d695;CONVOCA A SESION ORDINARIA DEL COMITE DE GESTION DEL CONVENIO MARCO, LLEVARSE A CABO EL DIA MARTES 31 DE JULIO  DEL 2018. A HORAS 5:00 PM. EN EL AUDITORIO DE LA MUNICIPALIDAD PROVINCIAL DE ESPINAR
e01f975a-11b0-6d61-ee32-5564951b33ef;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  GOSTO  DEL 2018. KEVIN  MERMA  SURCO.
47e183d7-a85f-98fc-2fdd-56aba114f2f3;CONVOCA A  REUNION   DE  TRABAJO DE SUB  COMISION DE CONVENIO MARCO, A   FIN DE  REALIZAR   LA EVALUACION DE LOS PROYECTOS DE OCTAVO Y NOVENO APORTE.  SE DESARROLLARA  EL DIA 02 DE MARZO DEL A•O EN CURSO A HORAS  09:00 AM EN GERENCIA DE PLANEAMIENTO  DE MPE.
7bb924a2-c144-d135-65fc-579691705b5b;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  SEPTIEMBRE DEL 2018.  ALEXANDER  HUARCA UMASI.
dc430e79-4d94-1cc0-a7d3-5768b2059c0e;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE  AGOSTO DEL 2017. CLAUDIO A. GUTIERREZ  COLCA.
cc6190cd-86f9-9b2b-ddc2-556495662a94;SOLICITA REUNION ENTRE LA EMPRESA Y CIMHUB DE LA CC HUANCANE BAJO
39bb02af-7ba6-d117-05c5-58531143223d;REMITE INFORME  SOBRE EL CAMBIO  DEL   PERSONAL  DE LA I.E.  ALTO HUARCA.  PARA ELABORACION DE SU CONTRATO.
cf245de2-7612-5325-bbdb-5564957e4ed2;SOLICITA  CUMPLIMIENTO DE  REEMBOLSO DE BONO  DE PAZ  SOCIAL,   DE SRA. ERIKA  CARLOS ALVAREZ DE COMUNIDAD DE ALTO HUARCA. CORRESPONDIENTE AL 50%   QUE QUEDO PENDIENTE DE ENTREGA.
a8f20022-6de0-fdf8-849f-5d65f4dcbb0d;SOLICITA  APOYO ECONOMICO PARA  SU ESPOSO  QUE SUFRIO UN LAMENTABLE  ACCIDENTE.
9c79d92f-059d-f957-c356-55649565fc9f;"SOLICITA TRANSFERENCIA ECONOMICA PARA LA IMPLEMENTACION DEL PROYECTO ""FORTALECIMIENTO DE LA INFRAESTRUCTURA PRODUCTIVA DE ALPACAS EN EL DISTRITO DE CONDOROMA"" Y LEVANTAMIENTO DE OBSERVACIONES"
b182a7fd-090a-a5cd-c755-573e0b95cb0e;SOLICITA REEMBOLSO DE BECA DE ESTUDIOS CORRESPONDIENTE AL MES DE SEPTIEMBRE DEL PRESENTE A•O.  BLADIMIR JHON HUILLCA  CHUCTAYA.
71d7f4ab-4823-aa28-8ea3-55a4554cd772;SOLICITA ENTREGA DE LOCAL DE CLUB DE MADRES VIRGEN  LA MERCED EN EL SECTOR HUACHANCIRCA. MOTIVO QUE YA SE HA CONCLUIDO EL CON LA CONSTRUCCI‡N. 
caf30968-f8d8-ecfa-fbef-5c7de84479b8;SOLICITA  SALDOS DE LOS PROYECTOS  PRIORIZADOS  DEL  I  APORTE  HASTA EL  IX  APORTE DEL CONVENIO MARCO, CORRESPONDIENTE AL DISTRITO DE COPORAQUE.
d0b5f178-4cc5-e09c-48c5-5c74c4c729c9;SOLICITA  APOYO PARA EL ANIVERSARIO DEL DISTRITO DE PALLPATA
